17387,0.65076267,1945,10,1,1950,7,9
17387.26458,0.65076267,1945,10,1,1950,7,9
17387.29306,0.643879907,1945,10,1,1950,7,9
17387.33333,0.631490934,1945,10,1,1950,7,9
17387.37986,0.613595751,1945,10,1,1950,7,9
17387.43681,0.60808954,1945,10,1,1950,7,9
17387.48333,0.590194357,1945,10,1,1950,7,9
17387.54097,0.577805383,1945,10,1,1950,7,9
17387.69097,0.568169515,1945,10,1,1950,7,9
17387.78333,0.55440399,1945,10,1,1950,7,9
17387.86875,0.550274332,1945,10,1,1950,7,9
17387.87569,0.542015016,1945,10,1,1950,7,9
17387.99653,0.543391569,1945,10,1,1950,7,9
17388,0.540876254,1945,10,1,1950,7,9
17388.04653,0.507171029,1945,10,1,1950,7,9
17388.0625,0.506009563,1945,10,1,1950,7,9
17388.06319,0.491491235,1945,10,1,1950,7,9
17388.07708,0.492071968,1945,10,1,1950,7,9
17388.08194,0.498460032,1945,10,1,1950,7,9
17388.08889,0.492652701,1945,10,1,1950,7,9
17388.11667,0.493233434,1945,10,1,1950,7,9
17388.12569,0.499040765,1945,10,1,1950,7,9
17388.14514,0.493814167,1945,10,1,1950,7,9
17388.16042,0.482199505,1945,10,1,1950,7,9
17388.16944,0.493233434,1945,10,1,1950,7,9
17388.19028,0.520140735,1945,10,1,1950,7,9
17388.23472,0.516269181,1945,10,1,1950,7,9
17388.2875,0.512397627,1945,10,1,1950,7,9
17388.31736,0.508526073,1945,10,1,1950,7,9
17388.33333,0.501557276,1945,10,1,1950,7,9
17388.35486,0.48967495,1945,10,1,1950,7,9
17388.35556,0.728162685,1945,10,1,1950,7,9
17388.36042,1.231203433,1945,10,1,1950,7,9
17388.37014,1.267911501,1945,10,1,1950,7,9
17388.37778,1.365799685,1945,10,1,1950,7,9
17388.3875,1.392718936,1945,10,1,1950,7,9
17388.56111,1.407402163,1945,10,1,1950,7,9
17388.62222,1.407631589,1945,10,1,1950,7,9
17388.62639,1.436668245,1945,10,1,1950,7,9
17388.66528,1.435506778,1945,10,1,1950,7,9
17388.68611,1.495903023,1945,10,1,1950,7,9
17388.69236,1.513325016,1945,10,1,1950,7,9
17388.71042,1.526681878,1945,10,1,1950,7,9
17388.90417,1.529004811,1945,10,1,1950,7,9
17388.91667,1.543523139,1945,10,1,1950,7,9
17388.93889,1.490095692,1945,10,1,1950,7,9
17388.96042,1.447121441,1945,10,1,1950,7,9
17388.97361,1.419826984,1945,10,1,1950,7,9
17389,1.387276893,1945,10,1,1950,7,9
17389.00139,1.38556373,1945,10,1,1950,7,9
17389.02708,1.347816077,1945,10,1,1950,7,9
17389.04653,1.317037222,1945,10,1,1950,7,9
17389.05903,1.27580517,1945,10,1,1950,7,9
17389.07222,1.300776694,1945,10,1,1950,7,9
17389.0875,1.269997839,1945,10,1,1950,7,9
17389.12431,1.233411652,1945,10,1,1950,7,9
17389.15625,1.213666726,1945,10,1,1950,7,9
17389.18472,1.183468604,1945,10,1,1950,7,9
17389.21042,1.174176874,1945,10,1,1950,7,9
17389.25069,1.143978752,1945,10,1,1950,7,9
17389.26597,1.134106289,1945,10,1,1950,7,9
17389.28333,1.117845761,1945,10,1,1950,7,9
17389.29653,1.106811832,1945,10,1,1950,7,9
17389.34097,1.069064179,1945,10,1,1950,7,9
17389.37431,1.073710044,1945,10,1,1950,7,9
17389.39444,1.055126584,1945,10,1,1950,7,9
17389.40278,1.056288051,1945,10,1,1950,7,9
17389.41389,1.209601594,1945,10,1,1950,7,9
17389.41944,1.265351974,1945,10,1,1950,7,9
17389.42431,1.278708836,1945,10,1,1950,7,9
17389.42778,1.306003292,1945,10,1,1950,7,9
17389.46042,1.35768854,1945,10,1,1950,7,9
17389.47222,1.369883936,1945,10,1,1950,7,9
17389.47778,1.356527074,1945,10,1,1950,7,9
17389.48472,1.369883936,1945,10,1,1950,7,9
17389.49931,1.363495871,1945,10,1,1950,7,9
17389.51111,1.355365608,1945,10,1,1950,7,9
17389.52639,1.333878482,1945,10,1,1950,7,9
17389.54167,1.319360154,1945,10,1,1950,7,9
17389.55972,1.287419833,1945,10,1,1950,7,9
17389.57292,1.246768514,1945,10,1,1950,7,9
17389.59861,1.206697929,1945,10,1,1950,7,9
17389.6125,1.18637227,1945,10,1,1950,7,9
17389.64097,1.14920535,1945,10,1,1950,7,9
17389.66597,1.124814559,1945,10,1,1950,7,9
17389.67292,1.134106289,1945,10,1,1950,7,9
17389.725,1.082421041,1945,10,1,1950,7,9
17389.73125,1.089389839,1945,10,1,1950,7,9
17389.75208,1.090551305,1945,10,1,1950,7,9
17389.76389,1.064999047,1945,10,1,1950,7,9
17389.77986,1.060353183,1945,10,1,1950,7,9
17389.79236,1.060353183,1945,10,1,1950,7,9
17389.81111,1.048157787,1945,10,1,1950,7,9
17389.83681,1.023766996,1945,10,1,1950,7,9
17389.84583,1.016217465,1945,10,1,1950,7,9
17389.86944,1.006925735,1945,10,1,1950,7,9
17389.94236,0.936076295,1945,10,1,1950,7,9
17389.99792,0.856515857,1945,10,1,1950,7,9
17390,0.8613553,1945,10,1,1950,7,9
17390.01667,0.900070841,1945,10,1,1950,7,9
17390.04931,0.846062661,1945,10,1,1950,7,9
17390.05625,0.845481928,1945,10,1,1950,7,9
17390.06667,0.897747909,1945,10,1,1950,7,9
17390.07292,0.897747909,1945,10,1,1950,7,9
17390.09375,0.858258057,1945,10,1,1950,7,9
17390.1125,0.824575536,1945,10,1,1950,7,9
