Date/time,Original gage height (ft),Adjusted gage height (ft),Discharge (cfs),Reported mean daily discharge (cfs),Calculated mean daily discharge (cfs)
17394.07361,1.309128999,1.349128999,538.7805986,362.0,362.793029196
17394.09931,1.282194765,1.322194765,501.072671,362.0,362.793029196
17394.12917,1.277144597,1.317144597,494.0024358,362.0,362.793029196
17394.16806,1.226642909,1.266642909,429.9714908,362.0,362.793029196
17394.18194,1.233376468,1.273376468,438.0517616,362.0,362.793029196
17394.21528,1.203075455,1.243075455,401.690546,362.0,362.793029196
17394.25764,1.194658507,1.234658507,391.5902084,362.0,362.793029196
17394.27431,1.209809014,1.249809014,409.7708168,362.0,362.793029196
17394.28958,1.177824612,1.217824612,371.3895344,362.0,362.793029196
17394.32778,1.154257158,1.194257158,344.257158,362.0,362.793029196
17394.34653,1.152573768,1.192573768,342.573768,362.0,362.793029196
17394.37361,1.129006314,1.169006314,319.006314,362.0,362.793029196
17394.41528,1.110489029,1.150489029,300.489029,362.0,362.793029196
17394.4375,1.085238185,1.125238185,275.238185,362.0,362.793029196
17394.46944,1.088604964,1.128604964,278.604964,362.0,362.793029196
17394.47778,1.075137847,1.115137847,265.137847,362.0,362.793029196
17394.48819,1.091971743,1.131971743,281.971743,362.0,362.793029196
17394.49792,1.18455817,1.22455817,379.469804,362.0,362.793029196
17394.50347,1.219909351,1.259909351,421.8912212,362.0,362.793029196
17394.53333,1.255260532,1.295260532,464.3126384,362.0,362.793029196
17394.55694,1.213175793,1.253175793,413.8109516,362.0,362.793029196
17394.56736,1.176141222,1.216141222,369.3694664,362.0,362.793029196
17394.58403,1.196341897,1.236341897,393.6102764,362.0,362.793029196
17394.60417,1.174457832,1.214457832,367.3493984,362.0,362.793029196
17394.63472,1.159307326,1.199307326,349.307326,362.0,362.793029196
17394.67292,1.125639535,1.165639535,315.639535,362.0,362.793029196
17394.68472,1.118905976,1.158905976,308.905976,362.0,362.793029196
17394.70833,1.093655133,1.133655133,283.655133,362.0,362.793029196
17394.72708,1.086921574,1.126921574,276.921574,362.0,362.793029196
17394.74722,1.051570393,1.091570393,243.2563144,362.0,362.793029196
17394.79097,1.02295277,1.06295277,220.362216,362.0,362.793029196
17394.80972,1.043153445,1.083153445,236.522756,362.0,362.793029196
17394.82153,1.073454458,1.113454458,263.454458,362.0,362.793029196
17394.86181,1.107122249,1.147122249,297.122249,362.0,362.793029196
17394.88542,1.107122249,1.147122249,297.122249,362.0,362.793029196
17394.91389,1.090288354,1.130288354,280.288354,362.0,362.793029196
17394.96458,1.100388691,1.140388691,290.388691,362.0,362.793029196
17394.97778,1.086921574,1.126921574,276.921574,362.0,362.793029196
17394.99653,1.073454458,1.113454458,263.454458,362.0,362.793029196
17395.0,1.113295647,1.153295647,303.295647,362.0,362.793029196
17395.0,1.113295647,1.118295647,268.295647,2240.0,2237.05309194
17395.03333,1.111771068,1.116771068,266.771068,2240.0,2237.05309194
17395.06042,1.086520225,1.091520225,243.21618,2240.0,2237.05309194
17395.09236,1.130288354,1.135288354,285.288354,2240.0,2237.05309194
17395.16319,1.126921574,1.131921574,281.921574,2240.0,2237.05309194
17395.17292,1.106720899,1.111720899,261.720899,2240.0,2237.05309194
17395.19861,1.108404289,1.113404289,263.404289,2240.0,2237.05309194
17395.21944,1.064024616,1.069024616,225.2196928,2240.0,2237.05309194
17395.23889,1.067220426,1.072220426,227.7763408,2240.0,2237.05309194
17395.25417,1.079471031,1.084471031,237.5768248,2240.0,2237.05309194
17395.29236,1.105570145,1.110570145,260.570145,2240.0,2237.05309194
17395.30278,1.119951289,1.124951289,274.951289,2240.0,2237.05309194
17395.31528,1.301047184,1.306047184,478.4660576,2240.0,2237.05309194
17395.33542,1.535906563,1.540906563,843.6318134,2240.0,2237.05309194
17395.34861,1.634384853,1.639384853,1028.769706,2240.0,2237.05309194
17395.36528,1.706408939,1.711408939,1175.0996658,2240.0,2237.05309194
17395.37708,1.647991991,1.652991991,1055.983982,2240.0,2237.05309194
17395.39375,2.080623113,2.085623113,2091.1824051,2240.0,2237.05309194
17395.4125,2.427401366,2.432401366,3116.9245078,2240.0,2237.05309194
17395.41875,2.488103728,2.493103728,3317.2423024,2240.0,2237.05309194
17395.42361,2.540288805,2.545288805,3493.981937,2240.0,2237.05309194
17395.45069,2.64129218,2.64629218,3846.651848,2240.0,2237.05309194
17395.48819,2.573956597,2.578956597,3608.4524298,2240.0,2237.05309194
17395.51458,2.452752547,2.457752547,3200.5834051,2240.0,2237.05309194
17395.55347,2.270946473,2.275946473,2630.2447717,2240.0,2237.05309194
17395.57708,2.16320954,2.16820954,2320.986712,2240.0,2237.05309194
17395.59236,2.254112577,2.259112577,2581.4264733,2240.0,2237.05309194
17395.62431,2.446018989,2.451018989,3178.3626637,2240.0,2237.05309194
17395.66667,2.572373545,2.577373545,3603.070053,2240.0,2237.05309194
17395.7,2.67001014,2.67501014,3950.036504,2240.0,2237.05309194
17395.72014,2.772696905,2.777696905,4327.4785485,2240.0,2237.05309194
17395.75069,2.883800617,2.888800617,4756.3224063,2240.0,2237.05309194
17395.78958,2.769330125,2.774330125,4315.0214625,2240.0,2237.05309194
17395.82778,2.723878607,2.728878607,4146.8508459,2240.0,2237.05309194
17395.85139,2.696944374,2.701944374,4047.1941838,2240.0,2237.05309194
17395.87708,2.560589818,2.565589818,3563.0053812,2240.0,2237.05309194
17395.89028,2.476420339,2.481420339,3278.6871187,2240.0,2237.05309194
17395.91389,2.367000016,2.372000016,2923.2000496,2240.0,2237.05309194
17395.91875,2.319865108,2.324865108,2777.0818348,2240.0,2237.05309194
17395.94097,2.257579694,2.262579694,2591.4811126,2240.0,2237.05309194
17395.95764,2.190244111,2.195244111,2396.6835108,2240.0,2237.05309194
17395.98264,2.134692254,2.139692254,2241.1383112,2240.0,2237.05309194
17396.0,2.117867702,2.122867702,2194.0295656,2240.0,2237.05309194
17396.0,2.117867702,2.127867702,2208.0295656,4440.0,4445.66124703
17396.00833,2.114591917,2.124591917,2198.8573676,4440.0,4445.66124703
17396.03333,2.011905153,2.021905153,1919.1439131,4440.0,4445.66124703
17396.04653,2.106174969,2.116174969,2175.2899132,4440.0,4445.66124703
17396.06528,2.186977669,2.196977669,2401.5374732,4440.0,4445.66124703
17396.06667,2.129742423,2.139742423,2241.2787844,4440.0,4445.66124703
17396.08542,2.229062408,2.239062408,2523.2809832,4440.0,4445.66124703
17396.11111,2.259363421,2.269363421,2611.1539209,4440.0,4445.66124703
17396.1375,2.188661058,2.198661058,2406.2509624,4440.0,4445.66124703
17396.15764,2.237479356,2.247479356,2547.6901324,4440.0,4445.66124703
17396.18333,2.171827163,2.181827163,2359.1160564,4440.0,4445.66124703
17396.22222,2.134792592,2.144792592,2255.4192576,4440.0,4445.66124703
17396.24861,2.079240736,2.089240736,2100.9499872,4440.0,4445.66124703
17396.27569,2.14320954,2.15320954,2278.986712,4440.0,4445.66124703
17396.29236,2.18361089,2.19361089,2392.110492,4440.0,4445.66124703
17396.31111,2.392351197,2.402351197,3017.7589501,4440.0,4445.66124703
17396.32639,2.560690155,2.570690155,3580.346527,4440.0,4445.66124703
17396.33125,2.651593192,2.661593192,3901.7354912,4440.0,4445.66124703
17396.35347,2.710712503,2.720712503,4116.6362611,4440.0,4445.66124703
17396.375,2.804982319,2.814982319,4468.4310441,4440.0,4445.66124703
17396.40903,2.996888731,3.006888731,5228.9326702,4440.0,4445.66124703
17396.41875,3.066409391,3.076409391,5520.9194422,4440.0,4445.66124703
17396.43403,3.185930051,3.195930051,6032.4992193,4440.0,4445.66124703
17396.44375,3.384570021,3.394570021,6915.5650945,4440.0,4445.66124703
17396.45417,3.504090681,3.514090681,7466.2262007,4440.0,4445.66124703
17396.46736,3.561325927,3.571325927,7735.2318569,4440.0,4445.66124703
17396.47639,3.658962523,3.668962523,8201.0201104,4440.0,4445.66124703
17396.49653,3.86938622,3.87938622,9218.992478,4440.0,4445.66124703
17396.49861,3.881518135,3.891518135,9278.4388615,4440.0,4445.66124703
17396.51528,4.09203127,4.10203127,10330.359477,4440.0,4445.66124703
17396.52639,4.105002631,4.115002631,10396.5134181,4440.0,4445.66124703
17396.53542,4.245834549,4.255834549,11120.3396548,4440.0,4445.66124703
17396.55208,4.334781023,4.344781023,11587.3394219,4440.0,4445.66124703
17396.56319,4.349605436,4.359605436,11665.9088108,4440.0,4445.66124703
17396.57292,4.242128446,4.252128446,11101.0679192,4440.0,4445.66124703
17396.58542,4.117973992,4.127973992,10462.6673592,4440.0,4445.66124703
17396.61319,3.79368997,3.80368997,8848.080853,4440.0,4445.66124703
17396.62083,3.534262753,3.544262753,7608.0349391,4440.0,4445.66124703
17396.63194,3.245186711,3.255186711,6292.8215284,4440.0,4445.66124703
17396.66875,2.80527875,2.81527875,4469.587125,4440.0,4445.66124703
17396.69861,2.647769368,2.657769368,3887.9697248,4440.0,4445.66124703
17396.71528,2.701507864,2.711507864,4082.5790968,4440.0,4445.66124703
17396.77292,2.647769368,2.657769368,3887.9697248,4440.0,4445.66124703
17396.77639,2.699654812,2.709654812,4075.7228044,4440.0,4445.66124703
17396.81319,2.5662351,2.5762351,3599.19934,4440.0,4445.66124703
17396.81875,2.523614914,2.533614914,3454.2907076,4440.0,4445.66124703
17396.87847,2.417990976,2.427990976,3102.3702208,4440.0,4445.66124703
17396.94306,2.247510233,2.257510233,2576.7796757,4440.0,4445.66124703
17396.97847,2.154857656,2.164857656,2311.6014368,4440.0,4445.66124703
17397.0,2.137794611,2.147794611,2263.8249108,4440.0,4445.66124703
17397.0,2.137794611,2.137794611,2235.8249108,3000.0,3004.97623255
17397.03611,2.05885015,2.05885015,2018.895405,3000.0,3004.97623255
17397.10069,1.949520108,1.949520108,1733.80027,3000.0,3004.97623255
17397.11944,1.964344521,1.964344521,1770.8613025,3000.0,3004.97623255
17397.13056,1.899487716,1.899487716,1608.7705184,3000.0,3004.97623255
17397.175,1.804982087,1.804982087,1381.9570088,3000.0,3004.97623255
17397.20278,1.775333262,1.775333262,1315.7331764,3000.0,3004.97623255
17397.21944,1.893928562,1.893928562,1595.4285488,3000.0,3004.97623255
17397.23611,2.268244975,2.268244975,2607.9104275,3000.0,3004.97623255
17397.25069,2.418725718,2.418725718,3071.7948694,3000.0,3004.97623255
17397.26181,2.481729471,2.481729471,3279.7072543,3000.0,3004.97623255
17397.29514,2.548439327,2.548439327,3504.6937118,3000.0,3004.97623255
17397.32708,2.429844028,2.429844028,3108.4852924,3000.0,3004.97623255
17397.36181,2.246391924,2.246391924,2544.5365796,3000.0,3004.97623255
17397.425,1.935079263,1.935079263,1697.6981575,3000.0,3004.97623255
17397.44722,1.879487716,1.879487716,1560.7705184,3000.0,3004.97623255
17397.46597,1.792394294,1.792394294,1353.2674468,3000.0,3004.97623255
17397.47292,1.74050885,1.74050885,1239.11947,3000.0,3004.97623255
17397.51736,1.6812112,1.6812112,1112.4224,3000.0,3004.97623255
17397.54931,1.627472705,1.627472705,1004.94541,3000.0,3004.97623255
17397.55069,1.603383035,1.603383035,956.76607,3000.0,3004.97623255
17397.56944,1.582999468,1.582999468,919.3990424,3000.0,3004.97623255
17397.58611,1.536673179,1.536673179,836.0117222,3000.0,3004.97623255
17397.61597,1.508877406,1.508877406,785.9793308,3000.0,3004.97623255
17397.62708,1.493929704,1.493929704,760.2875264,3000.0,3004.97623255
17397.65,1.437459035,1.437459035,669.934456,3000.0,3004.97623255
17397.66389,1.51140872,1.51140872,790.535696,3000.0,3004.97623255
17397.66389,1.632417296,1.632417296,1014.834592,3000.0,3004.97623255
17397.66875,1.965863149,1.965863149,1774.6578725,3000.0,3004.97623255
17397.67569,2.502334502,2.502334502,3347.9373068,3000.0,3004.97623255
17397.68889,2.943343534,2.943343534,4973.374136,3000.0,3004.97623255
17397.69167,3.06166303,3.06166303,5458.984726,3000.0,3004.97623255
17397.7,3.106032841,3.106032841,5645.9412163,3000.0,3004.97623255
17397.70556,3.231075036,3.231075036,6186.7301584,3000.0,3004.97623255
17397.72153,3.45964679,3.45964679,7214.375234,3000.0,3004.97623255
17397.72708,3.479814886,3.479814886,7307.1484756,3000.0,3004.97623255
17397.72917,3.552420032,3.552420032,7646.3741504,3000.0,3004.97623255
17397.74167,3.655949591,3.655949591,8138.5580368,3000.0,3004.97623255
17397.75208,3.705697561,3.705697561,8377.3482928,3000.0,3004.97623255
17397.75208,3.86166417,3.86166417,9132.154433,3000.0,3004.97623255
17397.77361,4.008219001,4.008219001,9861.095005,3000.0,3004.97623255
17397.79167,3.873765028,3.873765028,9191.4486372,3000.0,3004.97623255
17397.79653,3.828050677,3.828050677,8967.4483173,3000.0,3004.97623255
17397.80625,3.676117687,3.676117687,8235.3648976,3000.0,3004.97623255
17397.82639,3.384352565,3.384352565,6869.5865425,3000.0,3004.97623255
17397.83542,3.131579096,3.131579096,5755.7901128,3000.0,3004.97623255
17397.84236,2.987713345,2.987713345,5150.85338,3000.0,3004.97623255
17397.85833,2.952755312,2.952755312,5011.021248,3000.0,3004.97623255
17397.8625,2.86401569,2.86401569,4659.661191,3000.0,3004.97623255
17397.88264,2.665023809,2.665023809,3914.0857124,3000.0,3004.97623255
17397.88264,2.626032157,2.626032157,3773.7157652,3000.0,3004.97623255
17397.90278,2.544015234,2.544015234,3489.6517956,3000.0,3004.97623255
17397.90278,2.496956343,2.496956343,3329.9559319,3000.0,3004.97623255
17397.92569,2.440485674,2.440485674,3143.6027242,3000.0,3004.97623255
17397.93264,2.393426784,2.393426784,2989.6230304,3000.0,3004.97623255
17397.97569,2.281829986,2.281829986,2647.3069594,3000.0,3004.97623255
17398.0,2.259168847,2.259168847,2581.5896563,3000.0,3004.97623255
17398.0,2.259168847,2.244168847,2538.0896563,1570.0,1565.35279895
17398.00486,2.248636619,2.233636619,2507.5461951,1570.0,1565.35279895
17398.06181,2.149140679,2.134140679,2225.5939012,1570.0,1565.35279895
17398.10764,2.050989278,2.035989278,1957.1710506,1570.0,1565.35279895
17398.12222,2.1397289,2.1247289,2199.24092,1570.0,1565.35279895
17398.13681,2.424771323,2.409771323,3042.2453659,1570.0,1565.35279895
17398.14931,2.49334285,2.47834285,3268.531405,1570.0,1565.35279895
17398.16944,2.576704313,2.561704313,3549.7946642,1570.0,1565.35279895
17398.19861,2.450317578,2.435317578,3126.5480074,1570.0,1565.35279895
17398.23472,2.282250112,2.267250112,2605.0253248,1570.0,1565.35279895
17398.28611,2.09132547,2.07632547,2066.078769,1570.0,1565.35279895
17398.29722,2.038888421,2.023888421,1924.4987367,1570.0,1565.35279895
17398.32917,2.068468295,2.053468295,2004.3643965,1570.0,1565.35279895
17398.34653,2.014686705,1.999686705,1859.2167625,1570.0,1565.35279895
17398.375,1.977039593,1.962039593,1765.0989825,1570.0,1565.35279895
17398.40833,1.981073212,1.966073212,1775.18303,1570.0,1565.35279895
17398.41667,1.955526957,1.940526957,1711.3173925,1570.0,1565.35279895
17398.42361,1.925947083,1.910947083,1637.3677075,1570.0,1565.35279895
17398.45278,1.899056289,1.884056289,1571.7350936,1570.0,1565.35279895
17398.49861,1.837207461,1.822207461,1423.2979064,1570.0,1565.35279895
17398.50417,1.821072984,1.806072984,1384.5751616,1570.0,1565.35279895
17398.54722,1.755190537,1.740190537,1238.4191814,1570.0,1565.35279895
17398.61181,1.710820726,1.695820726,1141.641452,1570.0,1565.35279895
17398.65347,1.677207233,1.662207233,1074.414466,1570.0,1565.35279895
17398.66528,1.64359374,1.62859374,1007.18748,1570.0,1565.35279895
17398.68264,1.650316438,1.635316438,1020.632876,1570.0,1565.35279895
17398.70278,1.605946627,1.590946627,933.7039286,1570.0,1565.35279895
17398.71667,1.584433991,1.569433991,894.9811838,1570.0,1565.35279895
17398.74028,1.577711293,1.562711293,882.8803274,1570.0,1565.35279895
17398.74306,1.549475958,1.534475958,832.0567244,1570.0,1565.35279895
17398.75139,1.529307863,1.514307863,795.7541534,1570.0,1565.35279895
17398.77986,1.506450687,1.491450687,756.3210992,1570.0,1565.35279895
17398.79444,1.499727988,1.484727988,745.5647808,1570.0,1565.35279895
17398.8,1.478215353,1.463215353,711.1445648,1570.0,1565.35279895
17398.81736,1.448635479,1.433635479,663.8167664,1570.0,1565.35279895
17398.83333,1.449980018,1.434980018,665.9680288,1570.0,1565.35279895
17398.83472,1.428467383,1.413467383,631.5478128,1570.0,1565.35279895
17398.86597,1.408299287,1.393299287,600.6190018,1570.0,1565.35279895
17398.87222,1.448635479,1.433635479,663.8167664,1570.0,1565.35279895
17398.88472,1.474181734,1.459181734,704.6907744,1570.0,1565.35279895
17398.90208,1.484938051,1.469938051,721.9008816,1570.0,1565.35279895
17398.93819,1.459391796,1.444391796,681.0268736,1570.0,1565.35279895
17398.96319,1.496789142,1.481789142,740.8626272,1570.0,1565.35279895
17398.99653,1.481840389,1.466840389,716.9446224,1570.0,1565.35279895
17399.0,1.493416504,1.478416504,735.4664064,1570.0,1565.35279895
17399.0,1.493416504,1.498416504,767.4664064,635.0,633.459292825
17399.00417,1.483307842,1.488307842,751.2925472,635.0,633.459292825
17399.01667,1.500890002,1.505890002,780.6020036,635.0,633.459292825
17399.03611,1.502315582,1.507315582,783.1680476,635.0,633.459292825
17399.04097,1.519897741,1.524897741,814.8159338,635.0,633.459292825
17399.04514,1.502315582,1.507315582,783.1680476,635.0,633.459292825
17399.05417,1.512769839,1.517769839,801.9857102,635.0,633.459292825
17399.06042,1.502315582,1.507315582,783.1680476,635.0,633.459292825
17399.06528,1.52655045,1.53155045,826.79081,635.0,633.459292825
17399.06736,1.502315582,1.507315582,783.1680476,635.0,633.459292825
17399.08472,1.502790776,1.507790776,784.0233968,635.0,633.459292825
17399.10625,1.457647394,1.462647394,710.2358304,635.0,633.459292825
17399.12153,1.460023361,1.465023361,714.0373776,635.0,633.459292825
17399.12639,1.503265969,1.508265969,784.8787442,635.0,633.459292825
17399.13264,1.458122587,1.463122587,710.9961392,635.0,633.459292825
17399.14375,1.459072974,1.464072974,712.5167584,635.0,633.459292825
17399.15417,1.445292363,1.450292363,690.4677808,635.0,633.459292825
17399.17083,1.420107108,1.425107108,650.1713728,635.0,633.459292825
17399.18681,1.402524948,1.407524948,622.0399168,635.0,633.459292825
17399.20764,1.3987234,1.4037234,615.95744,635.0,633.459292825
17399.20903,1.371162178,1.376162178,576.6270492,635.0,633.459292825
17399.22083,1.377814887,1.382814887,585.9408418,635.0,633.459292825
17399.22431,1.364984662,1.369984662,567.9785268,635.0,633.459292825
17399.23333,1.364509469,1.369509469,567.3132566,635.0,633.459292825
17399.25208,1.33742344,1.34242344,529.392816,635.0,633.459292825
17399.25833,1.357381567,1.362381567,557.3341938,635.0,633.459292825
17399.27569,1.335047472,1.340047472,526.0664608,635.0,633.459292825
17399.2875,1.305585476,1.310585476,484.8196664,635.0,633.459292825
17399.29861,1.311287798,1.316287798,492.8029172,635.0,633.459292825
17399.33333,1.295131219,1.300131219,470.1837066,635.0,633.459292825
17399.35694,1.294656025,1.299656025,469.58723,635.0,633.459292825
17399.36875,1.266144416,1.271144416,435.3732992,635.0,633.459292825
17399.37639,1.262342868,1.267342868,430.8114416,635.0,633.459292825
17399.42014,1.240008773,1.245008773,404.0105276,635.0,633.459292825
17399.44375,1.235256839,1.240256839,398.3082068,635.0,633.459292825
17399.45,1.227178549,1.232178549,388.6142588,635.0,633.459292825
17399.45972,1.226228162,1.231228162,387.4737944,635.0,633.459292825
17399.4625,1.199617327,1.204617327,355.5407924,635.0,633.459292825
17399.49167,1.20009252,1.20509252,356.111024,635.0,633.459292825
17399.50208,1.18916307,1.19416307,344.16307,635.0,633.459292825
17399.51667,1.187262296,1.192262296,342.262296,635.0,633.459292825
17399.54167,1.146870849,1.151870849,301.870849,635.0,633.459292825
17399.55347,1.192014231,1.197014231,347.014231,635.0,633.459292825
17399.56806,1.149246816,1.154246816,304.246816,635.0,633.459292825
17399.58403,1.145920462,1.150920462,300.920462,635.0,633.459292825
17399.62778,1.097450725,1.102450725,252.450725,635.0,633.459292825
17399.63681,1.100301886,1.105301886,255.301886,635.0,633.459292825
17399.64653,1.125962335,1.130962335,280.962335,635.0,633.459292825
17399.65833,1.146870849,1.151870849,301.870849,635.0,633.459292825
17399.65903,1.146395655,1.151395655,301.395655,635.0,633.459292825
17399.67153,1.515978862,1.520978862,807.7619516,635.0,633.459292825
17399.68681,1.639130242,1.644130242,1038.260484,635.0,633.459292825
17399.72847,1.657152396,1.662152396,1074.304792,635.0,633.459292825
17399.79931,1.618104397,1.623104397,996.208794,635.0,633.459292825
17399.84722,1.585063783,1.590063783,932.1148094,635.0,633.459292825
17399.88333,1.508469631,1.513469631,794.2453358,635.0,633.459292825
17399.89861,1.538506553,1.543506553,848.3117954,635.0,633.459292825
17399.92083,1.499458555,1.504458555,778.025399,635.0,633.459292825
17399.96875,1.424366249,1.429366249,656.9859984,635.0,633.459292825
17399.99444,1.395831173,1.400831173,611.3298768,635.0,633.459292825
17400.0,1.379728434,1.384728434,588.6198076,635.0,633.459292825
17400.0,1.379728434,1.329728434,511.6198076,1560.0,1563.42979532
17400.08194,1.289713023,1.239713023,397.6556276,1560.0,1563.42979532
17400.09097,1.259676101,1.209676101,361.6113212,1560.0,1563.42979532
17400.10903,1.28286085,1.23286085,389.43302,1560.0,1563.42979532
17400.12222,1.244000582,1.194000582,344.000582,1560.0,1563.42979532
17400.15972,1.226260025,1.176260025,326.260025,1560.0,1563.42979532
17400.17778,1.226260025,1.176260025,326.260025,1560.0,1563.42979532
17400.19028,1.213588198,1.163588198,313.588198,1560.0,1563.42979532
17400.20486,1.189934122,1.139934122,289.934122,1560.0,1563.42979532
17400.22917,1.187399757,1.137399757,287.399757,1560.0,1563.42979532
17400.25208,1.152763431,1.102763431,252.763431,1560.0,1563.42979532
17400.29583,1.132488509,1.082488509,235.9908072,1560.0,1563.42979532
17400.33333,1.11559274,1.06559274,222.474192,1560.0,1563.42979532
17400.39306,1.08349078,1.03349078,196.792624,1560.0,1563.42979532
17400.39306,1.082645991,1.032645991,196.1167928,1560.0,1563.42979532
17400.41181,1.27448829,1.22448829,379.385948,1560.0,1563.42979532
17400.41389,1.068359912,1.018359912,184.6879296,1560.0,1563.42979532
17400.42986,2.924722043,2.874722043,4701.4159677,1560.0,1563.42979532
17400.48681,3.108256289,3.058256289,5444.6764138,1560.0,1563.42979532
17400.61319,2.456393275,2.406393275,3031.0978075,1560.0,1563.42979532
17400.65764,2.215900125,2.165900125,2314.52035,1560.0,1563.42979532
17400.80347,1.810859029,1.760859029,1283.8898638,1560.0,1563.42979532
17401.0,1.465761017,1.415761017,635.2176272,1560.0,1563.42979532
17401.0,1.465761017,1.485761017,747.2176272,2910.0,2914.90083633
17401.01875,1.433790536,1.453790536,696.0648576,2910.0,2914.90083633
17401.17639,1.307215193,1.327215193,508.1012702,2910.0,2914.90083633
17401.34097,1.079379577,1.099379577,249.5036616,2910.0,2914.90083633
17401.35694,2.288404637,2.308404637,2726.0543747,2910.0,2914.90083633
17401.35972,2.450235018,2.470235018,3241.7755594,2910.0,2914.90083633
17401.36458,2.810438122,2.830438122,4528.7086758,2910.0,2914.90083633
17401.37222,2.901793982,2.921793982,4887.175928,2910.0,2914.90083633
17401.38819,2.80260762,2.82260762,4498.169718,2910.0,2914.90083633
17401.42222,3.008810846,3.028810846,5321.0055532,2910.0,2914.90083633
17401.47917,2.80260762,2.82260762,4498.169718,2910.0,2914.90083633
17401.55,2.651217909,2.671217909,3936.3844724,2910.0,2914.90083633
17401.57361,2.677319584,2.697319584,4030.3505024,2910.0,2914.90083633
17401.59931,2.653828077,2.673828077,3945.7810772,2910.0,2914.90083633
17401.63611,2.784336448,2.804336448,4426.9121472,2910.0,2914.90083633
17401.67014,2.935726159,2.955726159,5022.904636,2910.0,2914.90083633
17401.72778,3.128878548,3.148878548,5830.1777564,2910.0,2914.90083633
17401.77153,2.972268502,2.992268502,5169.074008,2910.0,2914.90083633
17401.79514,2.789556783,2.809556783,4447.2714537,2910.0,2914.90083633
17401.80833,2.685150086,2.705150086,4059.0553182,2910.0,2914.90083633
17401.83681,2.588573891,2.608573891,3710.8660076,2910.0,2914.90083633
17401.88681,2.353658823,2.373658823,2928.3423513,2910.0,2914.90083633
17401.92847,2.429353678,2.449353678,3172.8671374,2910.0,2914.90083633
17401.94444,2.340607986,2.360607986,2887.8847566,2910.0,2914.90083633
17401.97014,2.241421624,2.261421624,2588.1227096,2910.0,2914.90083633
17402.0,2.302801342,2.322801342,2770.6841602,2910.0,2914.90083633
17402.0,2.302801342,2.297801342,2693.6238918,1880.0,1885.25167316
17402.01458,2.332777484,2.327777484,2786.1102004,1880.0,1885.25167316
17402.05139,2.257082628,2.252082628,2561.0396212,1880.0,1885.25167316
17402.07431,2.183997941,2.178997941,2351.1942348,1880.0,1885.25167316
17402.10625,2.121353922,2.116353922,2175.7909816,1880.0,1885.25167316
17402.16597,2.001286221,1.996286221,1850.7155525,1880.0,1885.25167316
17402.2,2.084811578,2.079811578,2075.4912606,1880.0,1885.25167316
17402.21042,2.291014805,2.286014805,2659.4429345,1880.0,1885.25167316
17402.25208,2.523319706,2.518319706,3402.2870004,1880.0,1885.25167316
17402.26806,2.481557027,2.476557027,3262.6381891,1880.0,1885.25167316
17402.28611,2.552031547,2.547031547,3499.9072598,1880.0,1885.25167316
17402.35625,2.408472339,2.403472339,3021.4587187,1880.0,1885.25167316
17402.39028,2.277963968,2.272963968,2621.5955072,1880.0,1885.25167316
17402.41389,2.181387773,2.176387773,2343.8857644,1880.0,1885.25167316
17402.48472,2.084811578,2.079811578,2075.4912606,1880.0,1885.25167316
17402.54167,2.011726891,2.006726891,1878.1626057,1880.0,1885.25167316
17402.55208,1.896879524,1.891879524,1590.5108576,1880.0,1885.25167316
17402.62014,1.839015171,1.834015171,1451.6364104,1880.0,1885.25167316
17402.63819,1.810303329,1.805303329,1382.7279896,1880.0,1885.25167316
17402.66181,1.831184669,1.826184669,1432.8432056,1880.0,1885.25167316
17402.69306,1.773760985,1.768760985,1301.274167,1880.0,1885.25167316
17402.72431,1.726777972,1.721777972,1197.9115384,1880.0,1885.25167316
17402.74931,1.720498499,1.715498499,1184.0966978,1880.0,1885.25167316
17402.78194,1.670523554,1.665523554,1081.047108,1880.0,1885.25167316
17402.82569,1.621030765,1.616030765,982.06153,1880.0,1885.25167316
17402.86944,1.554405857,1.549405857,858.9305426,1880.0,1885.25167316
17402.88264,1.569634407,1.564634407,886.3419326,1880.0,1885.25167316
17402.90556,1.527755894,1.522755894,810.9606092,1880.0,1885.25167316
17402.92431,1.489684518,1.484684518,745.4952288,1880.0,1885.25167316
17402.96806,1.474455967,1.469455967,721.1295472,1880.0,1885.25167316
17402.99722,1.424963178,1.419963178,641.9410848,1880.0,1885.25167316
17403.0,1.423665207,1.418665207,639.8643312,1880.0,1885.25167316
17403.0,1.423665207,1.433665207,663.8643312,568.0,564.692643251
17403.01181,1.46064883,1.47064883,723.038128,568.0,564.692643251
17403.04653,1.403541765,1.413541765,631.666824,568.0,564.692643251
17403.10139,1.401638197,1.411638197,628.6211152,568.0,564.692643251
17403.11458,1.435902435,1.445902435,683.443896,568.0,564.692643251
17403.1375,1.424481022,1.434481022,665.1696352,568.0,564.692643251
17403.14722,1.44351671,1.45351671,695.626736,568.0,564.692643251
17403.21042,1.401638197,1.411638197,628.6211152,568.0,564.692643251
17403.23472,1.401638197,1.411638197,628.6211152,568.0,564.692643251
17403.28056,1.357856114,1.367856114,564.9985596,568.0,564.692643251
17403.30694,1.355952545,1.365952545,562.333563,568.0,564.692643251
17403.37569,1.30074905,1.31074905,485.04867,568.0,564.692643251
17403.38125,1.310266894,1.320266894,498.3736516,568.0,564.692643251
17403.42153,1.279809793,1.289809793,457.7717516,568.0,564.692643251
