1.917500000000000568e+02
1.952450758999999039e+02
1.952450758999999039e+02
2.178975444499999981e+02
2.747724499999999352e+02
2.823867250000000126e+02
2.861938630000000217e+02
2.900010009999999738e+02
3.109402579999999716e+02
5.253638027999998030e+02
9.057135062999998354e+02
9.935727243999997427e+02
9.769069783999999572e+02
1.054248979899999995e+03
1.075754136399999879e+03
1.054248979899999995e+03
1.012989124799999786e+03
9.911456734999999298e+02
9.061989158000001225e+02
9.292558933999997635e+02
8.940636647000001176e+02
8.928501401000000897e+02
8.538496799999999212e+02
8.435704096000000618e+02
8.499999999999997726e+02
