1.149999999999999773e+03
1.186000000000000000e+03
9.580000000000000000e+02
9.070000000000000000e+02
9.070000000000000000e+02
8.740000000000000000e+02
7.940000000000000000e+02
7.150000000000000000e+02
6.850000000000002274e+02
6.850000000000002274e+02
6.550000000000002274e+02
6.250000000000001137e+02
5.950000000000000000e+02
6.100000000000001137e+02
5.800000000000000000e+02
5.950000000000000000e+02
6.100000000000001137e+02
5.800000000000000000e+02
5.800000000000000000e+02
6.400000000000001137e+02
9.580000000000000000e+02
1.060000000000000000e+03
1.149999999999999773e+03
1.186000000000000000e+03
1.113999999999999773e+03
1.204000000000000000e+03
1.186000000000000000e+03
1.260000000000000000e+03
1.167999999999999773e+03
1.240000000000000000e+03
1.167999999999999773e+03
1.204000000000000000e+03
1.149999999999999773e+03
1.078000000000000000e+03
1.167999999999999773e+03
1.096000000000000000e+03
1.222000000000000000e+03
1.149999999999999773e+03
1.222000000000000000e+03
1.149999999999999773e+03
1.222000000000000000e+03
1.167999999999999773e+03
1.131999999999999773e+03
1.149999999999999773e+03
1.131999999999999773e+03
1.131999999999999773e+03
1.096000000000000000e+03
1.043000000000000000e+03
1.043000000000000000e+03
1.078000000000000000e+03
9.920000000000000000e+02
1.060000000000000000e+03
1.009000000000000000e+03
1.009000000000000000e+03
9.240000000000000000e+02
8.420000000000000000e+02
8.580000000000000000e+02
9.240000000000000000e+02
9.750000000000000000e+02
8.740000000000000000e+02
8.900000000000000000e+02
8.580000000000000000e+02
8.420000000000000000e+02
